mse_decoded,psnr_decoded,ssim_decoded,mse_enhanced,psnr_enhanced,ssim_enhanced,mse_improvement,psnr_improvement,ssim_improvement,image_idx,q_y,q_c
7.684272864329459,39.2747758284476,0.9717592550253887,13.198632763677978,36.92551415566896,0.9405829485909579,-5.514359899348519,-2.3492616727786455,-0.03117630643443081,61,2,3
5.55151187156293,40.686690880043805,0.9910823614042966,5.109863464332584,41.04671064936552,0.9827170796489474,0.44164840723034615,0.36001976932171686,-0.00836528175534923,62,2,3
6.935257726573241,39.72017755999511,0.9908464826641804,14.762855326677915,36.4390999710098,0.9566384245066853,-7.827597600104674,-3.2810775889853048,-0.03420805815749506,63,2,3
7.19020461797744,39.563391112090834,0.9877362593557993,12.593931373812648,37.129190384300294,0.9667961555839598,-5.403726755835208,-2.4342007277905395,-0.020940103771839524,64,2,3
7.527546483447382,39.36426914857491,0.9847075271173292,14.655786679008873,36.470712258325875,0.9584314449046537,-7.128240195561491,-2.8935568902490374,-0.026276082212675522,65,2,3
6.957710364329459,39.70614014897211,0.9879352330594301,10.936555293869516,37.741998078322034,0.9643675309578513,-3.978844929540057,-1.9641420706500767,-0.02356770210157877,66,2,3
5.506788458083364,40.72181967381303,0.9895818878624393,14.30093503937008,36.577159269578814,0.9669190863266092,-8.794146581286714,-4.144660404234216,-0.022662801535830113,67,2,3
7.14478610095613,39.5909112935953,0.9844884340796352,15.898585308672354,36.11721879312955,0.9529232544328802,-8.753799207716224,-3.473692500465745,-0.03156517964675498,68,2,3
7.3831504704490065,39.448386413253345,0.9952812503931697,20.181306560312773,35.081310813473145,0.9719323641458493,-12.798156089863767,-4.3670755997802,-0.023348886247320455,69,2,3
7.308673940171541,39.49241773610143,0.9906240088180578,9.1790574518029,38.502822727491136,0.9648191230591984,-1.870383511631358,-0.9895950086102943,-0.02580488575885942,70,2,3
7.79648198272091,39.21181681273312,0.9629459659982361,8.355169226893514,38.91125110281617,0.9517751519141449,-0.5586872441726038,-0.3005657099169454,-0.011170814084091263,0,3,5
6.866117321272341,39.76369140929668,0.988618145361697,8.262364543299276,38.959760083233675,0.9601478121500264,-1.3962472220269344,-0.8039313260630081,-0.028470333211670584,1,3,5
7.848240527551243,39.18308056329412,0.982222438430849,10.074787892724347,38.09844449279484,0.9525524022649204,-2.2265473651731034,-1.084636070499279,-0.02967003616592856,2,3,5
9.040696328974503,38.56878479044671,0.9783765450648008,20.319108793041494,35.05175705226118,0.9401948418327905,-11.27841246406699,-3.517027738185533,-0.03818170323201031,3,3,5
7.452872956310149,39.40756642675862,0.9829187427775388,12.950475306797587,37.00794652733937,0.9018193025001199,-5.497602350487439,-2.3996198994192497,-0.08109944027741889,4,3,5
7.977924878530809,39.11190418264,0.983039684678145,13.273927795158418,36.900809099431996,0.9433464962229552,-5.296002916627609,-2.2110950832080007,-0.039693188455189765,5,3,5
6.528358393677353,39.98276372578608,0.9878287321047526,16.386221375648358,35.98601543044822,0.9394658250781113,-9.857862981971005,-3.9967482953378592,-0.048362907026641366,6,3,5
9.136729979065118,38.52289570621221,0.9939205709913278,25.793815567975876,34.01564770666815,0.9779256901018378,-16.65708558891076,-4.507247999544063,-0.01599488088948997,7,3,5
6.952266708848894,39.70953936328404,0.9859204084217718,9.083552544213223,38.54824628138938,0.9749490501399837,-2.131285835364329,-1.1612930818946552,-0.01097135828178808,8,3,5
7.861235607267841,39.1758954825802,0.9630004156095539,19.565366340926133,35.21592376847249,0.8935170548189423,-11.704130733658292,-3.9599717141077093,-0.06948336079061157,9,3,5
8.982227929516624,38.59696289513807,0.9896915426786794,20.108555156191414,35.09699494161568,0.9606920310606554,-11.12632722667479,-3.4999679535223933,-0.028999511618024054,10,3,5
8.523486566132359,38.82463079869309,0.9870915970617791,15.039715738657668,36.35840733009831,0.956166599411998,-6.516229172525309,-2.4662234685947837,-0.030924997649781072,11,3,5
8.52146570057649,38.82566060593451,0.9926146463023519,19.134588645169355,35.31261230657188,0.9615328287619936,-10.613122944592865,-3.51304829936263,-0.031081817540358214,12,3,5
8.199479337543744,38.99294085070878,0.9847292794932581,18.454814852245033,35.46970668369649,0.9563466752451237,-10.255335514701288,-3.5232341670122906,-0.028382604248134324,13,3,5
